county,fvo,water,type,id,status,verification,species_scope,evidence_signature
Östergötland,Antvardens fvof,Mossjön,Sjö,OSTERGOTLAND:d4e5b7c5b643a7e7dd6109a0,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,cb50f8aee4314ea49be2
Östergötland,Antvardens fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:1c7cbabf7703efbb1d0bc79f,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,f7045db3d67d2a3b7625
Östergötland,Antvardens fvof,Sågbäcken,Vattendrag,OSTERGOTLAND:2de70922fe59e104185647f5,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,ea3b7dec47d9627ca85a
Östergötland,Asplångens fvof,Göta kanal,Vattendrag,OSTERGOTLAND:a194cf58c5fd32bb78ff5ebc,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,216f55dd4d7f4a13bd64
Östergötland,Asplångens fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:247d60fe17d23987337cf9b6,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,75c1100373cdcc154d91
Östergötland,Bjärsens fvof,Bjärsen,Sjö,OSTERGOTLAND:4f6495fa43d014c9cfe610c5,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,d28e88e3e9a7233216a5
Östergötland,Bjärsens fvof,Fettjestadån,Vattendrag,OSTERGOTLAND:ad6622c4c321288f3f2d7adc,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,f8a601d5c6c7a52bda1d
Östergötland,Bjäsäters fvof,Bjän,Sjö,OSTERGOTLAND:f9ab761e38b36d1650ce592b,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,62deca055dcf4fb02fa8
Östergötland,Boens fvof,Boen,Sjö,OSTERGOTLAND:ad756ce21747ddbf049c4620,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,6fb626beae0a5108c707
Östergötland,Boens fvof,Gransjöbäcken,Vattendrag,OSTERGOTLAND:bde2467bd13e791fd4fa4c8b,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,74917dac15e5eff1ebbb
Östergötland,Borens fvof,Göta kanal,Vattendrag,OSTERGOTLAND:c615792759f8f6133562be55,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,e3a7b771fb135cd8cb7f
Östergötland,Borens fvof,Göta kanal,Vattendrag,OSTERGOTLAND:ec061d905dacc86bb009794b,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,02a16db42c058cb6abc2
Östergötland,Borens fvof,Kårbybäcken,Vattendrag,OSTERGOTLAND:b8f83485c53cc0bebeedaf58,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,d8dbcad9d0b602caf340
Östergötland,Borens fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:f9e5ad267b323fd17a123c96,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,a8fd013a5620b9a93765
Östergötland,Borens fvof,Ulvåsabäcken,Vattendrag,OSTERGOTLAND:e43a124c33351647abbfdeea,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,b155bf4d51ee8b272957
Östergötland,Borken-Såken fvof,Halgen,Sjö,OSTERGOTLAND:f6faa3bd674be6a12a6bbdfa,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,b3df4ecf027033a7ee47
Östergötland,Borken-Såken fvof,Hemgölen,Sjö,OSTERGOTLAND:e028cce29ffb0b9b24c38756,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,f8cce629c5727a4bf7b2
Östergötland,Borken-Såken fvof,Hörsjön,Sjö,OSTERGOTLAND:39d0b35400679d5dde9ea66c,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,cc0cfd7e8bffa69062f9
Östergötland,Borken-Såken fvof,Kvarnsjön,Sjö,OSTERGOTLAND:8669a3feb092fcd9e2f3c138,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,ecf19e3e20301dba9352
Östergötland,Borken-Såken fvof,Lilla Engölen,Sjö,OSTERGOTLAND:8c858caf1dd3eb78b8b4ee48,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,85f16a41120e050ff7dd
Östergötland,Borken-Såken fvof,Lilla Gullringsvattnet,Sjö,OSTERGOTLAND:1c470359dc1484d97f9714b9,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,2a39dc2bcdb161434f46
Östergötland,Borken-Såken fvof,Lilla Mörtgöl,Sjö,OSTERGOTLAND:a2062dfe07a0ac3cdcd372b7,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,22f016cd22e785b95dc3
Östergötland,Borken-Såken fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:898b80c9815a19c5c1240c24,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,1e1e0d7d54bba9968a1c
Östergötland,Borken-Såken fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:9439af172cff2ea988d76038,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,f9d08d471d19c47a6411
Östergötland,Borken-Såken fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:4d64019bfc6435158c007880,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,636200c205a905f3819a
Östergötland,Borken-Såken fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:f2800415c1488c2fd5ab4b2d,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,e6b10f2680cec5e57bc6
Östergötland,Borken-Såken fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:357173744d8fbd0cc0a6bc9a,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,cd828d69de1f3e078be6
Östergötland,Borken-Såken fvof,Stengölen,Sjö,OSTERGOTLAND:f48a2702fdd633a16be608c8,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,e2262313560b35e652b1
Östergötland,Borken-Såken fvof,Stora Engölen,Sjö,OSTERGOTLAND:b5624b9d931072f85fcfe5a5,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,86714511564fd3d70ae5
Östergötland,Borken-Såken fvof,Stora Gullringsvattnet,Sjö,OSTERGOTLAND:7951545adaabd7f14045065f,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,babb01343f9db454e278
Östergötland,Borken-Såken fvof,Stora Mörtgöl,Sjö,OSTERGOTLAND:9a19f950ef3371fd169a7025,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,a83e01f995ef747a3b50
Östergötland,Borken-Såken fvof,Trihörn,Sjö,OSTERGOTLAND:4b1d0154309547245048920a,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,7b3891b6cf1e1ab02584
Östergötland,Byngarens fvof,Byngaren,Sjö,OSTERGOTLAND:60ec9302a11c95b8536a9dea,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,b11c1bcd49772322afdd
Östergötland,Drögens fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:fa22dd79a9df3e868c5b5224,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,c73c88bcb63796b4852a
Östergötland,Drögens fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:8046209333d004318351bfab,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,03b16409062664011134
Östergötland,Drögens fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:ee3bab341fa10e93a5513771,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,bfffdaeaa7245e9ef19e
Östergötland,Föllingesjöarnas fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:9f299c086dd1b14376e9df76,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,6cbcce436c650d9a3084
Östergötland,Glans fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:32a8cbbd895373d9e0fb8fe3,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,9b9afcf0c9e7abe95cce
Östergötland,Glans fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:8502be4e66abf8d736cb959d,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,57f4d7509b10e3182442
Östergötland,Glans fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:7aa66226b1c72d5bee7545d2,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,7adb8180209f43724841
Östergötland,Glottern-Sjöarnas fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:1242975ecea50f3edfd70673,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,01811c3729e3cc424a4c
Östergötland,Glottern-Sjöarnas fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:3227b19d969f8c62bda13c68,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,fc78b39441d44f800989
Östergötland,Glottern-Sjöarnas fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:696c903d009ac5d0230baafc,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,39a063c2d5f49a20e12a
Östergötland,Glottern-Sjöarnas fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:dfe3e239f73814c3961a6f81,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,8901280ffb1b5199d2cc
Östergötland,Gransjöns fvof,Gransjöbäcken,Vattendrag,OSTERGOTLAND:aecebdfada53359aba3cd9f6,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,7cc953f38e11f7abfb67
Östergötland,Gransjöns fvof,Gransjön,Sjö,OSTERGOTLAND:6580bbdbdd4a9a18800ef7ad,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,92f54ea6937788753f70
Östergötland,Grytgöls fvof,Dammen,Sjö,OSTERGOTLAND:8af046e58a10870215c75bf1,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,fa0ad8c9bdb255313a9b
Östergötland,Grytgöls fvof,Gryten,Sjö,OSTERGOTLAND:5fc214e932e118d476dce957,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,7baf3c0e1159e977c587
Östergötland,Grytgöls fvof,Grytgölen,Sjö,OSTERGOTLAND:ec23db67887c0c0323c765e0,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,1bcd139e3d5447f07799
Östergötland,Grytgöls fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:dc4283187f11ffae6df514cc,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,25249f12f80fde521fb2
Östergötland,Grytgöls fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:c0cf5f74c4c1b690207e8f6d,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,5dc8a0a432c4af5f7012
Östergötland,Gulten-Hanesjöns fvof,Gulten,Sjö,OSTERGOTLAND:010b594e2bcbe82684117af2,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,71e56adf6838095c7946
Östergötland,Hemsjöns m fl sjöars fvof,Abborregöl,Sjö,OSTERGOTLAND:afd94b59acbb89daae45b238,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,4a904e793466f6aabfe5
Östergötland,Hemsjöns m fl sjöars fvof,Bjärken,Sjö,OSTERGOTLAND:bd7ac1ea2d8147b303f84d50,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,6a3b578d45c4efe3247c
Östergötland,Hemsjöns m fl sjöars fvof,Hemsjön,Sjö,OSTERGOTLAND:29f2019c47311368a3e256e3,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,db583e5293f04d263978
Östergötland,Hemsjöns m fl sjöars fvof,Kuttgölen,Sjö,OSTERGOTLAND:87df2e8aa7d723c239529c22,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,b6d15dd2c6f70e67a09b
Östergötland,Hemsjöns m fl sjöars fvof,Lilla Klevsgölen,Sjö,OSTERGOTLAND:05e71709f28741660c1fe947,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,c0c55182709542016a45
Östergötland,Hemsjöns m fl sjöars fvof,Lomgölen,Sjö,OSTERGOTLAND:558ec2c978cb5a163c513a4e,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,105763e727e1af247794
Östergötland,Hemsjöns m fl sjöars fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:b6b7fd6328123fdd4703e8de,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,9f4f730b6f4f1fb3d83c
Östergötland,Hemsjöns m fl sjöars fvof,Nerskjulen,Sjö,OSTERGOTLAND:cfae8f766ef3f2d900dfa0a5,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,80626dc03c1d8d20a0b7
Östergötland,Hemsjöns m fl sjöars fvof,Stora Klevsgölen,Sjö,OSTERGOTLAND:8e91e127662ae433ecbaea13,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,bc90b3eb8ce309b44b5c
Östergötland,Hemsjöns m fl sjöars fvof,Äskgöl,Sjö,OSTERGOTLAND:bbb6b074086c9f0276aa5b8d,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,7837156a0db1f2ff50b1
Östergötland,Hemsjöns m fl sjöars fvof,Överskjulen,Sjö,OSTERGOTLAND:99ee01f131bfd7d94ed3b21d,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,8f615dfdd854d17c5307
Östergötland,Hestrasjöns fvof,Hestrasjön,Sjö,OSTERGOTLAND:3225460fa8c34510af0b3bbb,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,902846b3f21a10793894
Östergötland,Horsfjärdens fvof,Horsfjärden,Sjö,OSTERGOTLAND:c6f2564be0d65f367b00345d,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,e12c5779c8bff2b9163f
Östergötland,Horsfjärdens fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:a150a08200ea2edd0ba9c27c,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,48e7ab1978a3bcb05dff
Östergötland,Hulsjöns fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:7dbae35e90c3e08a7886e5c1,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,e2d6ba4d7b83f12b842b
Östergötland,Hällerstad- o Venasjöns fvof,Hällerstadsjön,Sjö,OSTERGOTLAND:a0427102269c58d6619d2e80,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,a9779faa91498771c47d
Östergötland,Hällerstad- o Venasjöns fvof,Venasjön,Sjö,OSTERGOTLAND:f6dad823d64bc559787eec46,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,697001dc3cc78cf2aa37
Östergötland,Hälsjön-Byasjöns fvof,Boen,Sjö,OSTERGOTLAND:ea193319afeaf6a73a6b800c,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,f068dae1be82bd066d13
Östergötland,Hälsjön-Byasjöns fvof,Byasjön,Sjö,OSTERGOTLAND:46ab358ed3109a00dab4d2ff,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,ba13c58ea7f7e0f66a9c
Östergötland,Hälsjön-Byasjöns fvof,Hälsjön,Sjö,OSTERGOTLAND:cefcf751dac4324c262a5914,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,42b3ede80a8761a55d69
Östergötland,Hälsjön-Byasjöns fvof,Tosjön,Sjö,OSTERGOTLAND:f21660619b528f024eb98215,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,304569d9721c647ea8e4
Östergötland,Hälsjön-Byasjöns fvof,Täppegölen,Sjö,OSTERGOTLAND:cae5071cfab4bad27d235c1d,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,788beac41f49e1b66122
Östergötland,Hövern-Långens fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:658538146a3d6385a0a0802f,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,1428ce2ea93f9be32707
Östergötland,Hövern-Långens fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:ed43c44d001fbe7f76180b1c,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,15fe248d6fba3548e412
Östergötland,Kalefjärdens fvof,Namnlöst vattendrag,Vattendrag,OSTERGOTLAND:fff909536dd1342fb304f957,FVO-GODKÄND – operativ områdesartlista; vattenunik detalj kan kompletteras,Vatten–FVO-kopplingen och kartpositionen är hämtade från den offentliga FVO-vattenposten. Endast godkända källor ingår.,FVO-OMRÅDE,a257e60494b6ffcad3a0
